,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Lost,Unrelated,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
275,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:11:27+00:00,1635073887000000000,https://twitter.com/anyuser/status/1452231255257452544,1452230762401607680,pt,1253,1142,3752,5247,35540,111041,34975,2,0,0,False,67,False,,,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
276,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:23:34+00:00,1635074614000000000,https://twitter.com/anyuser/status/1452234307649552397,1452233386232274944,en,703,954,136414,245830,1091,31131,317,2,3,0,False,74,False,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
277,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:51:29+00:00,1635069089000000000,https://twitter.com/anyuser/status/1452211131695697930,1452208765663580160,en,526,711,115397,278735,136,11433,4840,3,4,1,False,132,True,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
278,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:40:53+00:00,1635068453000000000,https://twitter.com/anyuser/status/1452208466278424579,1452207717272150016,pt,1350,1260,75296,353604,556,14418,389,1,1,0,False,127,False,,,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
279,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:34:22+00:00,1635071662000000000,https://twitter.com/anyuser/status/1452221926206812160,1452221893113647104,en,1151,4608,23218,144790,502,114240,18888,1,1,0,False,67,True,,,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
280,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:58:38+00:00,1635076718000000000,https://twitter.com/anyuser/status/1452243130028277770,1452242350508478464,en,655,1360,354548,384833,842,9720,584,3,9,0,False,79,True,,,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
281,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:27:28+00:00,1635071248000000000,https://twitter.com/anyuser/status/1452220187290345472,1452220067157102592,ru,598,197,28170,225330,193,3841,5278,3,26,0,False,84,False,,,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
282,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:38:10+00:00,1635071890000000000,https://twitter.com/anyuser/status/1452222882675929089,1452222758381817856,ru,598,197,28178,225348,139,68922,13853,1,9,0,False,298,False,,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
283,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:30:28+00:00,1635071428000000000,https://twitter.com/anyuser/status/1452220945364656129,1452217916200472576,en,34,273,1823,30672,598,75226,104113,3,7,1,True,44,False,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
284,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:18:08+00:00,1635074288000000000,https://twitter.com/anyuser/status/1452232940172333060,1452231901834629120,en,233,680,109190,83459,416,51584,2188,3,5,0,True,44,False,,,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
285,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:21:28+00:00,1635078088000000000,https://twitter.com/anyuser/status/1452248876274962433,1452248763737640960,en,44,397,19532,43035,4589,69090,29293,1,3,1,False,90,False,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
286,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:30:50+00:00,1635075050000000000,https://twitter.com/anyuser/status/1452236136726859776,1452227315652603904,en,209,164,11762,24531,86,2887,91,1,2,1,False,229,True,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:36:55+00:00,1635079015000000000,https://twitter.com/anyuser/status/1452252766714355718,1452252589626728448,en,1029,995,46625,39924,1928,14264,258,1,1,0,False,227,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
288,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:40:13+00:00,1635068413000000000,https://twitter.com/anyuser/status/1452208296417447938,1452208187256590336,en,640,1150,62829,4409,424,18407,30908,3,17,0,True,40,False,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:02:30+00:00,1635073350000000000,https://twitter.com/anyuser/status/1452229004266598401,1452220271218282496,th,9276,399,64559,30306,236,10454,178,3,4,0,False,256,True,,,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False
290,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:36:55+00:00,1635075415000000000,https://twitter.com/anyuser/status/1452237666959847427,1452237252495618048,en,330,1960,21136,22363,449,45842,3684,2,10,0,False,214,True,,,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False
291,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:26:52+00:00,1635074812000000000,https://twitter.com/anyuser/status/1452235136066543623,1452235099920023552,en,104110,598,75292,50206,132,11252,64,1,0,0,False,239,False,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:18:18+00:00,1635074298000000000,https://twitter.com/anyuser/status/1452232979489730564,1452231446647672832,en,730,1818,27536,49563,524,10418,369,1,1,0,False,87,False,,,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False
293,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:02:18+00:00,1635073338000000000,https://twitter.com/anyuser/status/1452228953075294214,1452228860314071040,und,439,362,33689,32153,4598,43796,1485,1,1,0,False,51,True,1.0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:09:04+00:00,1635073744000000000,https://twitter.com/anyuser/status/1452230657569136644,1452230067665444864,en,1256,2511,49218,182613,293,76559,2496,2,10,0,False,55,True,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
295,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:52:20+00:00,1635079940000000000,https://twitter.com/anyuser/status/1452256645959098376,1452253547010174976,en,83,76,1899,76105,563,14434,700,1,7,0,False,295,False,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
296,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:37:22+00:00,1635075442000000000,https://twitter.com/anyuser/status/1452237777999998988,1452237621799886848,es,1765,237,9923,7388,271,16031,57953,3,10,0,False,113,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
297,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:56:26+00:00,1635072986000000000,https://twitter.com/anyuser/status/1452227479448571910,1452227379720564736,en,640,1150,62894,4420,556,126106,29154,3,8,0,False,73,False,,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
298,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:28:36+00:00,1635078516000000000,https://twitter.com/anyuser/status/1452250671089127427,1452250561085124608,en,358,714,13834,19369,5435,30026,8621,1,1,0,False,74,True,,,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
299,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:03:06+00:00,1635076986000000000,https://twitter.com/anyuser/status/1452244253212561414,1452243003758743552,en,2478,3021,53340,99788,596,90657,2344,1,1,0,True,52,False,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
300,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:36:19+00:00,1635078979000000000,https://twitter.com/anyuser/status/1452252613970366473,1452249946988683264,es,552,859,47242,63422,988,33600,490,2,3,1,False,132,False,,,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False
301,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:54:11+00:00,1635072851000000000,https://twitter.com/anyuser/status/1452226913854836739,1452226786620841984,en,656,1358,354420,379501,210,26999,45607,3,7,0,False,73,False,,,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
302,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:44:31+00:00,1635068671000000000,https://twitter.com/anyuser/status/1452209378816299016,1452208970962141184,en,311,1548,11551,44472,10467,27371,16467,1,7,1,False,80,True,1.0,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
303,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:23:53+00:00,1635071033000000000,https://twitter.com/anyuser/status/1452219287763099656,1452218765924388864,en,116,544,47153,125132,4897,9418,4089,1,1,0,False,146,True,,,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
304,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:52:00+00:00,1635069120000000000,https://twitter.com/anyuser/status/1452211262763454475,1452211136435159040,en,311,1548,11583,44512,4492,24905,11395,1,2,0,False,89,True,,,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
305,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:34:06+00:00,1635075246000000000,https://twitter.com/anyuser/status/1452236957417869316,1452235267620818944,en,901,801,128386,68563,1177,99049,418,3,3,0,False,312,False,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:52:34+00:00,1635069154000000000,https://twitter.com/anyuser/status/1452211404992356359,1452211328618278912,en,525,1311,27604,54253,2337,55447,2520,1,1,0,True,55,False,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
307,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:22:42+00:00,1635074562000000000,https://twitter.com/anyuser/status/1452234089407340548,1452233976492425216,en,110,941,63125,110128,411,94736,993,1,0,0,False,51,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
308,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:01:16+00:00,1635073276000000000,https://twitter.com/anyuser/status/1452228695071072257,1452222576747585536,th,15,111,39108,57921,542,72933,1337,2,3,0,False,63,True,,,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
309,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:56:17+00:00,1635072977000000000,https://twitter.com/anyuser/status/1452227440001028100,1452227278046388224,en,629,645,105978,23511,3179,116456,3044,2,2,0,False,273,False,,,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
310,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:35:34+00:00,1635075334000000000,https://twitter.com/anyuser/status/1452237325606572042,1452236826673041408,en,1210,2058,66879,100926,3011,80098,2292,2,2,0,False,47,True,,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
311,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:30:05+00:00,1635075005000000000,https://twitter.com/anyuser/status/1452235946926170118,1452235745519882240,in,1801,1353,245832,417231,133,23455,351,3,4,0,True,36,False,,,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
312,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:50:17+00:00,1635072617000000000,https://twitter.com/anyuser/status/1452225930525646849,1452225836115955712,in,233,680,109156,83440,1020,115529,1226,1,0,0,True,49,False,,,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
313,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:22:54+00:00,1635070974000000000,https://twitter.com/anyuser/status/1452219037719670791,1452218817279561728,th,36,454,28626,28913,1110,94587,20917,2,2,0,True,52,False,,,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
314,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:28:36+00:00,1635074916000000000,https://twitter.com/anyuser/status/1452235572353900549,1452235465051025408,en,26,431,14929,30921,598,75298,104109,1,6,0,True,59,False,,,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
315,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:50:43+00:00,1635076243000000000,https://twitter.com/anyuser/status/1452241139495362560,1452241063956021248,en,1602,1239,20795,46898,9107,56162,15128,2,4,0,False,77,True,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
316,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:52:50+00:00,1635076370000000000,https://twitter.com/anyuser/status/1452241669479350275,1452241604312506368,en,655,1360,354539,384823,380,91275,34469,2,3,0,False,120,False,,,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
317,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:23:04+00:00,1635070984000000000,https://twitter.com/anyuser/status/1452219082443534336,1452217837473390592,en,293,1705,80666,107087,118,347,39,2,3,0,False,82,True,,,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
318,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:13:31+00:00,1635077611000000000,https://twitter.com/anyuser/status/1452246876787552261,1452212114454560768,und,315,464,57447,114269,379,63526,161690,3,20,0,False,65,True,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:21:40+00:00,1635074500000000000,https://twitter.com/anyuser/status/1452233829834387457,1452233776352870400,en,135,822,30435,133570,1756,27747,15274,2,3,0,False,89,True,,,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
320,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:26:46+00:00,1635074806000000000,https://twitter.com/anyuser/status/1452235110892412929,1452233234494930944,en,714,806,51754,70004,668,21268,229,1,0,0,False,96,False,,,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
321,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:46:44+00:00,1635072404000000000,https://twitter.com/anyuser/status/1452225038313218058,1452224998534520832,en,110,941,63101,110122,447,71227,1974,1,0,0,True,37,False,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
322,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:21:11+00:00,1635074471000000000,https://twitter.com/anyuser/status/1452233705121095687,1452233263414644736,en,2131,614,9084,20890,1843,76386,2112,1,1,0,False,61,False,,,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
323,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:36:01+00:00,1635075361000000000,https://twitter.com/anyuser/status/1452237438605266948,1452236873322188800,en,1210,2058,66881,100928,450,34812,10129,3,15,1,True,42,False,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
324,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:01:54+00:00,1635076914000000000,https://twitter.com/anyuser/status/1452243951679905800,1452221919034544128,en,236,134,17151,6939,490,10433,270,1,1,0,False,65,True,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
325,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:34:25+00:00,1635075265000000000,https://twitter.com/anyuser/status/1452237036786786307,1452236787863236608,en,23,38,4862,6278,478,15339,221,1,3,0,False,122,False,,,True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
326,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:32:34+00:00,1635071554000000000,https://twitter.com/anyuser/status/1452221472194375680,1452221119809789952,en,254,2304,44963,51407,3338,301887,60755,2,12,0,False,62,True,,,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
327,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:34:27+00:00,1635078867000000000,https://twitter.com/anyuser/status/1452252146146152456,1452251970455150592,en,2198,2109,8797,20927,7761,40365,12647,1,2,1,False,96,True,,,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
328,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:56:48+00:00,1635076608000000000,https://twitter.com/anyuser/status/1452242668097056779,1452242551822557184,es,630,2605,7963,6517,2708,35798,2458,1,1,0,False,102,False,,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
329,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:23:20+00:00,1635067400000000000,https://twitter.com/anyuser/status/1452204047067324418,1452203315803066368,en,1908,3491,121027,132269,261,179309,213,1,1,0,False,71,True,,,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
330,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:53:35+00:00,1635076415000000000,https://twitter.com/anyuser/status/1452241859376558097,1452241104020115456,en,455,530,138930,88190,1028,6384,921,3,3,0,False,140,False,,,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
331,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:36:59+00:00,1635071819000000000,https://twitter.com/anyuser/status/1452222581529006080,1452222455448326144,en,517,1275,155218,152246,486,83348,3712,2,0,0,False,51,True,1.0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
332,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:23:52+00:00,1635071032000000000,https://twitter.com/anyuser/status/1452219283015143435,1452219088638447616,en,76,134,5543,3537,3599,27930,6420,1,1,0,False,62,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
333,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:09:01+00:00,1635066541000000000,https://twitter.com/anyuser/status/1452200444995031043,1452200382969548800,und,165,472,26655,109201,238,16848,80,1,1,0,False,36,True,,,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
334,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:56:48+00:00,1635069408000000000,https://twitter.com/anyuser/status/1452212468965588992,1452212277617233920,en,166,793,27006,127461,1649,116463,3557,1,1,1,False,78,False,,,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False
335,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:47:25+00:00,1635068845000000000,https://twitter.com/anyuser/status/1452210109002784768,1452209286021517312,tr,640,1150,62837,4411,148,95733,3109,1,0,0,False,49,True,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
336,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:11:49+00:00,1635077509000000000,https://twitter.com/anyuser/status/1452246448368717829,1452245973758005248,en,116,544,47276,125308,606,44326,6209,1,9,1,False,312,False,,,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
337,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:56:59+00:00,1635076619000000000,https://twitter.com/anyuser/status/1452242717908643852,1452241920931942400,en,655,1360,354542,384827,467,119478,809,2,3,0,False,63,True,,,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
338,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:10:58+00:00,1635070258000000000,https://twitter.com/anyuser/status/1452216037848592389,1452214333325332480,en,233,680,109123,83417,184,27152,4061,1,7,0,False,133,True,,,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
339,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:27:29+00:00,1635078449000000000,https://twitter.com/anyuser/status/1452250392599826432,1452248093014044672,en,656,1358,354584,379734,2888,471160,19265,1,2,0,True,56,False,,,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
340,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:42:53+00:00,1635079373000000000,https://twitter.com/anyuser/status/1452254268120051715,1452253521290670080,en,120,2799,40414,41374,1833,50750,44036,2,9,1,False,99,True,1.0,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
341,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:44:53+00:00,1635072293000000000,https://twitter.com/anyuser/status/1452224573399781378,1452224417770127360,en,2,59,1346,3819,756,19537,192,1,1,0,False,106,True,1.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
342,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:37:26+00:00,1635071846000000000,https://twitter.com/anyuser/status/1452222697845501954,1452222600621535232,en,96,790,175719,12147,106,776,309,2,0,0,False,231,True,,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:23:56+00:00,1635067436000000000,https://twitter.com/anyuser/status/1452204198959931395,1452204150142480384,en,232,593,66088,67710,458,55953,10851,1,3,0,False,126,False,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
344,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:50:31+00:00,1635072631000000000,https://twitter.com/anyuser/status/1452225988088274951,1452220362381484032,en,1023,1958,34505,23563,262,10087,136,2,10,0,False,84,True,,,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
345,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:11:01+00:00,1635077461000000000,https://twitter.com/anyuser/status/1452246246094249984,1452245655515246592,en,266,498,27708,11843,1535,33123,1639,1,4,0,False,62,True,1.0,,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False
346,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:53:10+00:00,1635069190000000000,https://twitter.com/anyuser/status/1452211555253293056,1452211495765516288,en,110,941,63041,110114,167,54816,8439,1,2,0,False,55,True,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:43:12+00:00,1635079392000000000,https://twitter.com/anyuser/status/1452254346893303810,1452254146841780224,es,3138,4997,37272,26749,791,11190,781,1,1,0,False,50,True,1.0,,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False
348,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:48:04+00:00,1635079684000000000,https://twitter.com/anyuser/status/1452255570061312000,1452255288006959104,es,655,1360,354650,384952,108,21393,6568,3,9,1,False,74,True,,,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False
349,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:23:02+00:00,1635074582000000000,https://twitter.com/anyuser/status/1452234172144119812,1452233439718039552,en,1908,3491,121037,132280,796,100052,705,1,2,0,True,58,False,,,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False
350,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:12:20+00:00,1635070340000000000,https://twitter.com/anyuser/status/1452216379462012940,1452216228831977472,en,1801,1352,245771,417060,379,191782,14793,1,2,0,False,57,True,,,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
351,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:25:55+00:00,1635074755000000000,https://twitter.com/anyuser/status/1452234899004481536,1452234387400142848,und,1211,2057,66834,100871,1085,30894,28455,1,12,1,False,39,True,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:07:55+00:00,1635070075000000000,https://twitter.com/anyuser/status/1452215269577928710,1452215217908330496,en,18,342,13460,24231,569,72975,131884,1,12,0,True,29,False,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
353,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:54:33+00:00,1635076473000000000,https://twitter.com/anyuser/status/1452242101543055371,1452241011929985024,pt,580,648,26729,56832,244,12687,166,2,3,0,False,67,True,1.0,,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
354,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:10:57+00:00,1635077457000000000,https://twitter.com/anyuser/status/1452246230617182220,1452245897560137728,es,171,917,6161,15957,8410,29896,11848,1,2,0,False,118,True,,,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
355,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:34:07+00:00,1635071647000000000,https://twitter.com/anyuser/status/1452221863762055169,1452221767041290240,en,5,258,1670,1052,87,18619,76,1,2,0,False,92,True,,,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
356,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:16:41+00:00,1635077801000000000,https://twitter.com/anyuser/status/1452247674808422403,1452246329862860800,es,2837,3075,236407,351254,3857,49610,6279,3,17,2,False,66,True,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
357,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:53:58+00:00,1635072838000000000,https://twitter.com/anyuser/status/1452226859069054977,1452226704735416320,en,1801,1353,245810,417159,179,3886,215,1,2,0,False,57,True,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
358,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:17:05+00:00,1635070625000000000,https://twitter.com/anyuser/status/1452217576961019912,1452217294994788352,en,655,1360,354366,384559,145,9919,7853,2,2,0,False,81,True,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
359,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:18:41+00:00,1635074321000000000,https://twitter.com/anyuser/status/1452233076998754306,1452232560193376256,en,656,1358,354472,379588,448,51508,49699,2,5,0,True,39,False,1.0,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
360,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:31:56+00:00,1635075116000000000,https://twitter.com/anyuser/status/1452236410031943691,1452236364997611520,th,36,454,28679,28966,1110,94606,20917,1,2,0,False,94,False,,,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
361,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:42:28+00:00,1635079348000000000,https://twitter.com/anyuser/status/1452254162851282946,1452254048686542848,en,221,704,32632,40731,379,63527,161684,2,3,0,False,329,True,,,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
362,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:58:41+00:00,1635076721000000000,https://twitter.com/anyuser/status/1452243144540557313,1452242957625663488,en,110,941,63175,110160,291,32024,4313,2,23,0,True,42,False,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
363,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:08:58+00:00,1635073738000000000,https://twitter.com/anyuser/status/1452230631493152770,1452230302626107392,th,96,790,175809,12178,193,83392,4591,3,1,0,False,79,True,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
364,Rand200_3t1RTd,PTD_ON1,2021-10-24 12:46:36+00:00,1635079596000000000,https://twitter.com/anyuser/status/1452255202103472128,1452254422562746368,es,3138,4997,37283,26760,3834,17877,2750,1,2,0,False,78,True,,,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
365,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:41:50+00:00,1635075710000000000,https://twitter.com/anyuser/status/1452238902324969476,1452226165662490624,en,4,79,197,1264,148,7059,319,1,17,0,False,100,False,,,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
366,Rand200_3t1RTd,PTD_ON1,2021-10-24 11:21:31+00:00,1635074491000000000,https://twitter.com/anyuser/status/1452233790953115648,1452233206049161216,en,656,1358,354481,379601,820,53586,2637,2,2,0,False,58,True,,,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
367,Rand200_3t1RTd,PTD_ON1,2021-10-24 10:09:23+00:00,1635070163000000000,https://twitter.com/anyuser/status/1452215636969627658,1452215478957527040,en,233,680,109119,83412,1020,115505,1226,1,0,0,False,63,False,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
368,Rand200_3t1RTd,PTD_ON1,2021-10-24 09:57:25+00:00,1635069445000000000,https://twitter.com/anyuser/status/1452212626558267393,1452212135157710848,en,1053,1073,33378,14964,152,148162,2393,3,3,0,False,113,False,,,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
