,RT_SubSet,Concert,Last_RT_created_at,Last_RT_id,Last_RT_url,OriTwt_id,language,LastRT_user_followers_count,Last_RT_user_friends_count,Last_RT_user_statuses_count,Last_RT_user_favorites_count,Ori_Twt_user_friends_count,Ori_Twt_user_statuses_count,Ori_Twt_user_followers_count,Last_RT_retweet_count,Last_RT_favorite_count,Last_RT_reply_count,Shout,Tweet Length,Tweet link/media,Affection,Intensifiers,Self,Members,recording,Stills,Production,Music,Commentary,Army,Anticipation,Fanwork,Information,Stream,Spam,Commercial
36,Top200RTd,SWZ_D1,2021-06-13 09:28:55+00:00,1623576535000000000,https://twitter.com/anyuser/status/1404050319470825473,1403226893847912448,ko,0,90,5562,2016,8,12405,1658507,1590,10588,15,False,77,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
37,Top200RTd,SWZ_D1,2021-06-13 10:50:06+00:00,1623581406000000000,https://twitter.com/anyuser/status/1404052746899230721,1403986263007367168,en,3995,2699,18249,21102,9115,76104,70256,1570,4748,25,False,146,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
38,Top200RTd,SWZ_D1,2021-06-13 09:04:40+00:00,1623575080000000000,https://twitter.com/anyuser/status/1404053322256961537,1403971240549785600,th,485,304,87742,2039,10,1655,55,1551,227,7,False,238,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
39,Top200RTd,SWZ_D1,2021-06-13 10:48:24+00:00,1623581304000000000,https://twitter.com/anyuser/status/1404053262861438978,1404039565904601088,en,407,491,6456,3449,133,28611,41172,1478,4427,24,False,137,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
40,Top200RTd,SWZ_D1,2021-06-13 10:39:04+00:00,1623580744000000000,https://twitter.com/anyuser/status/1404024387943026702,1403564229227999232,th,2,14,12,7,667,51570,4115,1453,602,53,False,297,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
41,Top200RTd,SWZ_D1,2021-06-13 09:16:28+00:00,1623575788000000000,https://twitter.com/anyuser/status/1404053390665994241,1404015046989070336,en,88,177,20177,9860,133,28611,41172,1424,3641,20,False,185,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False
42,Top200RTd,SWZ_D1,2021-06-13 11:25:57+00:00,1623583557000000000,https://twitter.com/anyuser/status/1404002398729814017,1403909739063435264,en,1,29,48,118,449,7368,155767,1401,3616,16,False,189,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
43,Top200RTd,SWZ_D1,2021-06-13 11:27:56+00:00,1623583676000000000,https://twitter.com/anyuser/status/1404002380614713346,1403910308050227200,en,1,29,47,118,449,7368,155801,1399,3632,16,False,190,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
44,Top200RTd,SWZ_D1,2021-06-13 10:45:32+00:00,1623581132000000000,https://twitter.com/anyuser/status/1404048743016456194,1403692828878798848,th,54,1870,19096,4022,472,96873,8262,1397,451,13,False,317,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
45,Top200RTd,SWZ_D1,2021-06-13 11:17:01+00:00,1623583021000000000,https://twitter.com/anyuser/status/1404053369623257097,1403568141041471488,th,9,15,45,212,126,72175,55,1313,323,5,False,272,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
46,Top200RTd,SWZ_D1,2021-06-13 09:56:14+00:00,1623578174000000000,https://twitter.com/anyuser/status/1404045711264534529,1403309315021283328,en,3,92,249,758,133,28598,41112,1284,5143,0,False,170,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False
47,Top200RTd,SWZ_D1,2021-06-13 10:21:22+00:00,1623579682000000000,https://twitter.com/anyuser/status/1404002467164139526,1403906900606042112,en,1,29,52,118,449,7367,155857,1281,3212,13,False,215,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
48,Top200RTd,SWZ_D1,2021-06-13 09:35:52+00:00,1623576952000000000,https://twitter.com/anyuser/status/1404002450235920386,1403907503029690368,en,1,29,51,118,449,7368,155846,1280,3207,15,False,240,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
49,Top200RTd,SWZ_D1,2021-06-13 09:30:43+00:00,1623576643000000000,https://twitter.com/anyuser/status/1404035359512535048,1402584076507172864,th,8,374,649,71,188,10625,4568,1242,655,27,False,308,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
50,Top200RTd,SWZ_D1,2021-06-13 11:14:11+00:00,1623582851000000000,https://twitter.com/anyuser/status/1404002421064572932,1403909218932080640,en,1,29,49,118,449,7368,155823,1231,3104,16,False,193,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
51,Top200RTd,SWZ_D1,2021-06-13 11:50:58+00:00,1623585058000000000,https://twitter.com/anyuser/status/1404052459715137542,1403374611782258688,th,315,412,183766,14753,89,27920,1021,1210,221,7,False,207,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
52,Top200RTd,SWZ_D1,2021-06-13 11:53:49+00:00,1623585229000000000,https://twitter.com/anyuser/status/1404045012376055813,1403147980337729536,en,0,19,771,874,280,32732,91410,1206,4885,33,False,82,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
53,Top200RTd,SWZ_D1,2021-06-13 11:52:20+00:00,1623585140000000000,https://twitter.com/anyuser/status/1404002433794297861,1403908248256880640,en,1,29,50,118,449,7368,155837,1178,2935,9,False,193,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
54,Top200RTd,SWZ_D1,2021-06-13 10:22:58+00:00,1623579778000000000,https://twitter.com/anyuser/status/1404053110885031938,1403703887496814592,th,1,10,295,9,97,10707,4435,1147,634,25,False,181,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
55,Top200RTd,SWZ_D1,2021-06-13 10:46:27+00:00,1623581187000000000,https://twitter.com/anyuser/status/1404051558363369479,1403250461935693824,th,0,50,88,162,824,13884,277,1146,181,8,False,180,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
56,Top200RTd,SWZ_D1,2021-06-13 09:31:09+00:00,1623576669000000000,https://twitter.com/anyuser/status/1404038541500321792,1403330657342820352,th,162,662,110386,1422,471,96870,8258,1143,255,205,False,325,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
57,Top200RTd,SWZ_D1,2021-06-13 11:07:24+00:00,1623582444000000000,https://twitter.com/anyuser/status/1404053403437703172,1403956773510213632,th,1,126,297,194,40,683,202,1133,543,4,False,266,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58,Top200RTd,SWZ_D1,2021-06-13 11:50:43+00:00,1623585043000000000,https://twitter.com/anyuser/status/1404053013321314310,1403688552093786112,en,43,292,2045,15860,843,53152,9552,1130,1549,242,False,203,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
59,Top200RTd,SWZ_D1,2021-06-13 10:55:03+00:00,1623581703000000000,https://twitter.com/anyuser/status/1404053291323908097,1403376943349702656,th,0,7,25,3,59,93,915,1126,372,13,False,299,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
60,Top200RTd,SWZ_D1,2021-06-13 10:36:11+00:00,1623580571000000000,https://twitter.com/anyuser/status/1404019406334840833,1403211884434792448,en,46,564,12193,2159,636,158382,197732,1118,3066,29,False,313,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
61,Top200RTd,SWZ_D1,2021-06-13 09:48:54+00:00,1623577734000000000,https://twitter.com/anyuser/status/1404053152949686280,1403571511068266496,th,46,450,54011,7557,22,697,80,1111,181,1,False,237,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
62,Top200RTd,SWZ_D1,2021-06-13 10:34:50+00:00,1623580490000000000,https://twitter.com/anyuser/status/1404050449918050308,1403202194711756800,en,1151,1151,2271,2529,5499,38047,8819,1103,4210,37,False,85,True,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
63,Top200RTd,SWZ_D1,2021-06-13 11:24:04+00:00,1623583444000000000,https://twitter.com/anyuser/status/1404052957394395141,1404031244237643776,th,726,538,172572,195238,54,444,591,1101,1081,2,False,240,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,Top200RTd,SWZ_D1,2021-06-13 09:34:06+00:00,1623576846000000000,https://twitter.com/anyuser/status/1404040577830825986,1403670102508179456,pt,1,59,288,1447,1568,94526,120312,1092,3770,15,False,181,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
65,Top200RTd,SWZ_D1,2021-06-13 09:30:18+00:00,1623576618000000000,https://twitter.com/anyuser/status/1404052433794437122,1404026775231819776,en,1732,4951,38384,44274,586,53888,1391,1078,3470,13,False,160,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False
66,Top200RTd,SWZ_D1,2021-06-13 11:56:41+00:00,1623585401000000000,https://twitter.com/anyuser/status/1404006796734337034,1403102499007983616,th,96,1355,83325,7440,213,8365,788,1065,454,640,False,307,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
67,Top200RTd,SWZ_D1,2021-06-13 10:48:48+00:00,1623581328000000000,https://twitter.com/anyuser/status/1404050677169475590,1401571118243147776,en,2,36,127,174,0,5433,68456,1063,4304,1,False,145,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
68,Top200RTd,SWZ_D1,2021-06-13 11:14:33+00:00,1623582873000000000,https://twitter.com/anyuser/status/1404053311003652097,1403974898553262080,th,99,5,1374,1376,259,1005,758,1039,218,2,False,219,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
69,Top200RTd,SWZ_D1,2021-06-13 09:56:40+00:00,1623578200000000000,https://twitter.com/anyuser/status/1404052387246088207,1403979692768698368,en,42,75,3534,7262,133,28609,41187,1038,4618,1,False,180,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False
70,Top200RTd,SWZ_D1,2021-06-13 09:15:05+00:00,1623575705000000000,https://twitter.com/anyuser/status/1404053312593219590,1404017686376423424,en,379,312,2675,4015,18,458,13345,1027,2776,19,False,121,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
71,Top200RTd,SWZ_D1,2021-06-13 11:18:55+00:00,1623583135000000000,https://twitter.com/anyuser/status/1404052602212466695,1404000446470033408,en,420,1736,70462,161204,636,158499,198016,1026,2918,12,False,262,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
72,Top200RTd,SWZ_D1,2021-06-13 09:14:02+00:00,1623575642000000000,https://twitter.com/anyuser/status/1404053368306225152,1403956915315494912,th,485,304,87744,2039,256,12407,2725,1002,252,43,False,259,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
73,Top200RTd,SWZ_D1,2021-06-13 10:22:33+00:00,1623579753000000000,https://twitter.com/anyuser/status/1404048311506456581,1404000241959854080,th,0,11,66,210,54,412,588,996,690,3,False,312,True,True,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False
74,Top200RTd,SWZ_D1,2021-06-13 09:57:22+00:00,1623578242000000000,https://twitter.com/anyuser/status/1404053392566063112,1404028629902761984,th,1,53,48,51,297,172312,2451,982,938,7,False,115,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
75,Top200RTd,SWZ_D1,2021-06-13 09:31:42+00:00,1623576702000000000,https://twitter.com/anyuser/status/1404052333508530182,1403181544076808192,th,0,52,93,167,245,17782,107,980,164,33,False,312,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
76,Top200RTd,SWZ_D1,2021-06-13 10:29:21+00:00,1623580161000000000,https://twitter.com/anyuser/status/1404048606965866503,1403353195804381184,th,217,418,32681,24366,187,122730,1679,959,199,9,False,309,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
77,Top200RTd,SWZ_D1,2021-06-13 10:01:38+00:00,1623578498000000000,https://twitter.com/anyuser/status/1404049960048357381,1404012772380221440,th,2,37,887,1409,328,102592,1230,920,963,0,False,125,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
78,Top200RTd,SWZ_D1,2021-06-13 09:12:56+00:00,1623575576000000000,https://twitter.com/anyuser/status/1404045057099849728,1403643608843132928,en,24,132,894,1698,133,28597,41100,904,4114,12,False,150,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False
79,Top200RTd,SWZ_D1,2021-06-13 11:44:59+00:00,1623584699000000000,https://twitter.com/anyuser/status/1404052014380711936,1404012376970600448,en,252,509,6108,294,52,17925,46048,901,670,1,False,152,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
80,Top200RTd,SWZ_D1,2021-06-13 09:07:07+00:00,1623575227000000000,https://twitter.com/anyuser/status/1404053198789173251,1403725056295858176,th,3,19,83,15,475,68104,2510,872,705,20,False,170,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
81,Top200RTd,SWZ_D1,2021-06-13 11:57:34+00:00,1623585454000000000,https://twitter.com/anyuser/status/1404051974442536960,1404025144062840832,th,113,265,3083,6218,297,172309,2447,865,837,0,False,103,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
82,Top200RTd,SWZ_D1,2021-06-13 11:41:31+00:00,1623584491000000000,https://twitter.com/anyuser/status/1404024346784374785,1403182770478714880,th,0,13,84,142,52,380,561,856,735,1,False,307,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True
83,Top200RTd,SWZ_D1,2021-06-13 10:05:58+00:00,1623578758000000000,https://twitter.com/anyuser/status/1404027239625150466,1403336710931378176,th,3,60,361,126,79,5561,542,842,210,3,False,316,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
84,Top200RTd,SWZ_D1,2021-06-13 11:24:18+00:00,1623583458000000000,https://twitter.com/anyuser/status/1404050505064615943,1404018777801453568,th,2,37,915,1436,297,172307,2445,827,833,0,False,115,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False
85,Top200RTd,SWZ_D1,2021-06-13 11:01:35+00:00,1623582095000000000,https://twitter.com/anyuser/status/1404053359179362304,1404003007604269056,th,33,386,15627,15447,165,31418,12816,824,466,1,False,278,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False
86,Top200RTd,SWZ_D1,2021-06-13 10:59:51+00:00,1623581991000000000,https://twitter.com/anyuser/status/1404045178587942916,1403131574506426368,en,922,1200,36760,142582,635,158470,197933,816,3400,36,False,171,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
87,Top200RTd,SWZ_D1,2021-06-13 11:08:32+00:00,1623582512000000000,https://twitter.com/anyuser/status/1404052832177766403,1404014465885089792,en,423,835,44047,8847,133,28610,41191,815,2242,8,False,240,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
88,Top200RTd,SWZ_D1,2021-06-13 10:31:38+00:00,1623580298000000000,https://twitter.com/anyuser/status/1404053419950706699,1403974090692587520,th,47,167,30085,3125,362,429656,406,813,214,0,False,246,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
89,Top200RTd,SWZ_D1,2021-06-13 11:15:32+00:00,1623582932000000000,https://twitter.com/anyuser/status/1404051383465046019,1403158056280625152,th,16,367,14419,12033,191,19516,1305,810,255,2,False,264,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
90,Top200RTd,SWZ_D1,2021-06-13 10:50:32+00:00,1623581432000000000,https://twitter.com/anyuser/status/1404038561343541248,1403647321733226496,en,299,427,16667,16983,12,289,140,789,4098,13,False,105,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
91,Top200RTd,SWZ_D1,2021-06-13 10:35:12+00:00,1623580512000000000,https://twitter.com/anyuser/status/1404044245003128833,1403684806077169664,pt,427,268,23561,15800,753,90757,135877,789,3096,6,False,111,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
92,Top200RTd,SWZ_D1,2021-06-13 09:45:33+00:00,1623577533000000000,https://twitter.com/anyuser/status/1404049055961976832,1398021801641394176,da,710,675,28704,27517,8,3656,14069,785,2527,74,False,186,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True
93,Top200RTd,SWZ_D1,2021-06-13 11:51:57+00:00,1623585117000000000,https://twitter.com/anyuser/status/1404041590767685636,1402807196849557504,th,26,756,3640,4142,52,17919,46013,779,491,1,False,404,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
94,Top200RTd,SWZ_D1,2021-06-13 11:48:20+00:00,1623584900000000000,https://twitter.com/anyuser/status/1404045059926814723,1403542141477949440,th,1,33,107,891,589,9534,2358,772,150,1,False,305,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
95,Top200RTd,SWZ_D1,2021-06-13 10:24:11+00:00,1623579851000000000,https://twitter.com/anyuser/status/1404053435591184392,1404033322683097088,en,1,94,496,7303,133,28611,41172,771,2344,19,False,93,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
96,Top200RTd,SWZ_D1,2021-06-13 10:47:32+00:00,1623581252000000000,https://twitter.com/anyuser/status/1404045593102544898,1403542782669590528,th,21,666,7415,5261,589,9534,2359,769,140,0,False,313,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
97,Top200RTd,SWZ_D1,2021-06-13 10:45:53+00:00,1623581153000000000,https://twitter.com/anyuser/status/1404053413424361487,1404042333201514496,en,46,69,315,1236,1288,57985,5751,769,2037,23,False,142,True,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False
98,Top200RTd,SWZ_D1,2021-06-13 09:46:55+00:00,1623577615000000000,https://twitter.com/anyuser/status/1404050508474728449,1404003615790964736,en,1223,1376,1633,8665,9115,76099,70245,758,2623,2,False,157,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
99,Top200RTd,SWZ_D1,2021-06-13 09:27:38+00:00,1623576458000000000,https://twitter.com/anyuser/status/1404053157223624714,1403729448017432576,en,837,529,218853,9486,337,10707,5142,727,1577,46,False,194,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
100,Top200RTd,SWZ_D1,2021-06-13 09:31:57+00:00,1623576717000000000,https://twitter.com/anyuser/status/1404052700480741387,1403739827510513664,th,41,180,4495,109,253,137812,211,708,78,4,False,261,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
